***NAMEDLABELSIDS***	_	p	i	e	r	v	n	k	,	6	1	y	a	s	o	l	d	w	j	t	h	b	x	c	u	.	2	9	m	f	g	5	3	0	-	'	`	q	8	z	&	7	4	%	$	;	:	/	{	}	*	(	)	?	@	£	>	<	]
bigr:_v	0.00000000000000000000 0.08977101743221282959 0.80324238538742065430 -0.17282792925834655762 0.01541778445243835449 0.11000141128897666931 0.10690929740667343140 0.13593398313969373703 0.13031999580562114716 0.12326940707862377167 0.11356603354215621948 0.09260326996445655823 0.88776522874832153320 0.17995511554181575775 1.07726830244064331055 0.13198030367493629456 0.13410390727221965790 0.12584230303764343262 0.14019584842026233673 0.13599340710788965225 0.08471235632896423340 0.13427746947854757309 0.13092346861958503723 0.12985828332602977753 0.11051003634929656982 0.12656945362687110901 0.13553118612617254257 0.13180080242455005646 0.13131218589842319489 0.11090295016765594482 0.13886892516165971756 0.13203570060431957245 0.13641458097845315933 0.11275875568389892578 0.13294294476509094238 0.14189962949603796005 0.12564271688461303711 0.14000900555402040482 0.13876029569655656815 0.14197910996153950691 0.14145153667777776718 0.13755009509623050690 0.13764910306781530380 0.14242098666727542877 0.14147989917546510696 0.14227045187726616859 0.14240785362198948860 0.13454109989106655121 0.14244602434337139130 0.14245361415669322014 0.14242684142664074898 0.14245780231431126595 0.14236014895141124725 0.14248894993215799332 0.14248806005343794823 0.14249796792864799500 0.14250269439071416855 0.14251014264300465584 0.14251772454008460045
1st:v	0.00000000000000000000 -3.41164195537567138672 -0.30480515956878662109 -1.27948838472366333008 -1.10200786590576171875 -2.97328424453735351562 -1.84390503168106079102 -2.49229648709297180176 -1.33344411849975585938 -2.51081266999244689941 -2.54259678721427917480 -1.79201382398605346680 -1.73215931653976440430 -1.02944791316986083984 -1.23429369926452636719 -0.49625813961029052734 -1.58207541704177856445 -2.56708133220672607422 -2.45095570385456085205 -1.37791889905929565430 -2.01429212093353271484 -2.43244667351245880127 -2.62166482210159301758 -1.63638728857040405273 -2.51779359579086303711 -1.80317586660385131836 -2.38834762573242187500 -2.38328459858894348145 -2.31737376749515533447 -2.78078258037567138672 -2.51793965697288513184 -2.38679379224777221680 -2.38629360496997833252 -2.37785769999027252197 -2.08755484223365783691 -2.31982226669788360596 -2.38393375277519226074 -2.43538241088390350342 -2.38404303789138793945 -2.47739289700984954834 -2.38141971826553344727 -2.38419978320598602295 -2.38368465006351470947 -2.38830383121967315674 -2.38592988252639770508 -2.32674842327833175659 -2.38667717576026916504 -2.37995152175426483154 -2.38073995709419250488 -2.36630377173423767090 -2.38056051731109619141 -2.38132132589817047119 -2.34125119447708129883 -2.38158820569515228271 -2.38036583364009857178 -2.38037824630737304688 -2.38026000559329986572 -2.38020966947078704834 -2.38015370070934295654
bigr:vi	0.00000000000000000000 0.70516374707221984863 0.95717726647853851318 3.15972363948822021484 1.39718136191368103027 1.37452808022499084473 0.51295351982116699219 0.82266756892204284668 0.93697845190763473511 0.97482626885175704956 0.97682480514049530029 0.98616243153810501099 1.98667687177658081055 1.47346580028533935547 2.33392798900604248047 0.28336995840072631836 2.26816105842590332031 1.00230782479047775269 0.99706408753991127014 0.70666098594665527344 1.00952529907226562500 0.93898298591375350952 0.98054447025060653687 2.19037687778472900391 1.01417260244488716125 1.00631500408053398132 1.00845764577388763428 1.00866013765335083008 0.77080497145652770996 0.83226768672466278076 0.76782584190368652344 1.00868557766079902649 1.00853155553340911865 1.00950744003057479858 1.00073064863681793213 1.00389374047517776489 1.00966006889939308167 1.00380080193281173706 1.00840176641941070557 0.92203640937805175781 1.00840220227837562561 1.00852215662598609924 1.00853696838021278381 1.00803436338901519775 1.00904728099703788757 1.00769324228167533875 1.00850490108132362366 1.00861825793981552124 1.00830708444118499756 1.00815042480826377869 1.00828671082854270935 1.00846376270055770874 1.00800495967268943787 1.00838426128029823303 1.00831162184476852417 1.00835038349032402039 1.00832704082131385803 1.00833385437726974487 1.00834235548973083496
2nd:n	0.00000000000000000000 -2.97998821735382080078 0.96179115772247314453 1.49623477458953857422 -2.61333274841308593750 -0.51588827371597290039 -0.67548853158950805664 -0.74631333351135253906 -0.11247849464416503906 -2.48971271514892578125 -2.56383192539215087891 -0.72028601169586181641 0.81136500835418701172 0.34880781173706054688 0.97198760509490966797 -1.36216354742646217346 0.93988478183746337891 -1.39635044429451227188 -1.73512226343154907227 0.46918797492980957031 -2.03707569837570190430 -1.78319251537322998047 -1.85620191693305969238 0.74714004993438720703 -0.13224375247955322266 -0.03662943840026855469 -2.05241417884826660156 -2.04132980108261108398 -0.89406669139862060547 -0.73160040378570556641 0.76885902881622314453 -2.04305976629257202148 -2.04629623889923095703 -2.07189631462097167969 -0.84856319427490234375 0.84106266498565673828 -2.06278216838836669922 -1.90299421548843383789 -2.02574330568313598633 -1.62871718406677246094 -2.02106869220733642578 -2.03169304132461547852 -2.03288769721984863281 -1.99050825834274291992 -2.07234787940979003906 -1.67821982502937316895 -1.80705010890960693359 -1.92465317249298095703 -2.00803405046463012695 -2.00701791048049926758 -2.00573205947875976562 -2.01242190599441528320 -1.41896351799368858337 -1.95987236499786376953 -2.00443536043167114258 -2.00954633951187133789 -2.00388634204864501953 -2.00359153747558593750 -2.00329369306564331055
bigr:in	0.00000000000000000000 -1.18165937066078186035 -0.93380547314882278442 -0.95931349694728851318 -1.29846552014350891113 1.64198136329650878906 -1.06333935260772705078 0.26443588733673095703 -1.40182402729988098145 -1.16437688469886779785 -1.15952554345130920410 -1.47416216135025024414 -0.48038551211357116699 -0.46118170022964477539 -1.51283538341522216797 -1.53169643878936767578 -0.23656934499740600586 -1.26782864332199096680 -0.78752607107162475586 0.10118687152862548828 -1.24369150400161743164 -1.00352638214826583862 -1.06766901910305023193 0.30821311473846435547 -0.52673834562301635742 -1.32819727063179016113 -1.06376835703849792480 -1.06368190050125122070 -1.38560092449188232422 -0.10652285814285278320 2.13991308212280273438 -1.06250929832458496094 -1.06217597424983978271 -1.06164224445819854736 -0.90870412997901439667 -1.71092736721038818359 -1.06062446534633636475 -0.85624569281935691833 -1.06218670308589935303 -1.02755301445722579956 -1.06481161713600158691 -1.06166636943817138672 -1.06150037050247192383 -1.06201246380805969238 -1.05952589213848114014 -1.07411789894104003906 -1.06454904377460479736 -1.06422780454158782959 -1.06152124702930450439 -1.06180331110954284668 -1.06135137379169464111 -1.06210546195507049561 -1.08892355859279632568 -1.04932543635368347168 -1.06094796955585479736 -1.06069499254226684570 -1.06073264777660369873 -1.06063090264797210693 -1.06051801145076751709
1st:n	0.00000000000000000000 -3.15977095626294612885 -1.45571815967559814453 -0.87889623641967773438 -2.13131392002105712891 -2.76053684949874877930 -3.30214172601699829102 -3.23989637196063995361 -1.53439474105834960938 -4.25817501544952392578 -3.61201509833335876465 -2.06072258949279785156 -1.59464538097381591797 -1.54514813423156738281 -1.60080671310424804688 -1.74296069145202636719 -3.12829251214861869812 -2.15949678421020507812 -3.16251348052173852921 -1.28286337852478027344 -2.90059372782707214355 -3.06596128642559051514 -2.82437884807586669922 -2.90386660397052764893 -1.81053972244262695312 -1.38326966762542724609 -3.70907968282699584961 -3.85004687309265136719 -2.20914977788925170898 -2.41751182079315185547 -2.75758573412895202637 -3.81796038150787353516 -3.78776687383651733398 -3.81242871284484863281 -2.12153768539428710938 -1.92883861064910888672 -3.72220182418823242188 -3.59889587759971618652 -3.77723288536071777344 -2.94245687127113342285 -3.59410399198532104492 -3.86970418691635131836 -3.81175827980041503906 -4.16440486907958984375 -3.67160606384277343750 -3.54825210571289062500 -3.62746748328208923340 -3.79079431295394897461 -3.78043705224990844727 -3.84129899740219116211 -3.84330445528030395508 -3.51797378063201904297 -3.67040759325027465820 -3.68783676624298095703 -3.84215837717056274414 -3.81411713361740112305 -3.84177100658416748047 -3.82913374900817871094 -3.84104621410369873047
2nd:k	0.00000000000000000000 -1.85604435205459594727 1.43474197387695312500 2.11857032775878906250 -0.94027018547058105469 -1.74720007181167602539 0.32015860080718994141 -1.34534345567226409912 0.30563747882843017578 -1.44037187099456787109 -1.49224308133125305176 0.41706633567810058594 -0.15952390432357788086 0.86649906635284423828 -0.26046860218048095703 -0.26050800085067749023 -1.39863815903663635254 -1.26313427090644836426 -1.30061231553554534912 -1.72503328323364257812 -1.04150377959012985229 -1.18594855815172195435 -1.29197312891483306885 -1.45588877797126770020 -1.33907981216907501221 -0.10069179534912109375 -1.28109411895275115967 -1.28338411450386047363 -1.46297335624694824219 -1.12607008591294288635 -1.36274105310440063477 -1.28615030646324157715 -1.27709071338176727295 -1.32066220045089721680 -0.29771274328231811523 -0.88413678109645843506 -1.29530130326747894287 -1.28669853508472442627 -1.27037790417671203613 -1.28122061491012573242 -1.26606534421443939209 -1.27265425026416778564 -1.27325825393199920654 -1.25442479550838470459 -1.27461178600788116455 -1.18187840655446052551 -1.22787454724311828613 -1.27756327390670776367 -1.26103274524211883545 -1.26084220409393310547 -1.26032476127147674561 -1.26494601368904113770 -1.26650157570838928223 -1.22048272937536239624 -1.26002056896686553955 -1.26075713336467742920 -1.25998234748840332031 -1.25993372499942779541 -1.25985261797904968262
bigr:nk	0.00000000000000000000 -1.33890563249588012695 -1.07843473553657531738 -2.62510335445404052734 -0.11976313591003417969 -1.34847555309534072876 -1.29056238010525703430 -1.32033417373895645142 -1.11357101798057556152 -1.30730220302939414978 -1.32381655275821685791 -1.62647762894630432129 -1.45413915812969207764 0.05691289901733398438 -1.44027175009250640869 -1.22293411567807197571 -1.30883258953690528870 -1.35634931176900863647 -1.30451985448598861694 -1.37889877706766128540 -1.30430236831307411194 -1.29797621816396713257 -1.29854441806674003601 -1.29964869283139705658 -1.31742668896913528442 -1.21010252088308334351 -1.28976393304765224457 -1.28884901665151119232 -1.31293115392327308655 -1.07582238316535949707 -1.30298944935202598572 -1.28896944038569927216 -1.28919085673987865448 -1.28873259574174880981 -1.15634379535913467407 -1.24850137531757354736 -1.28935449756681919098 -1.29020354524254798889 -1.28917505778372287750 -1.29593106172978878021 -1.29023539088666439056 -1.28864899836480617523 -1.28895871527493000031 -1.28720856830477714539 -1.28986539877951145172 -1.29094071500003337860 -1.29015544243156909943 -1.28894221968948841095 -1.28906089812517166138 -1.28873045742511749268 -1.28871269896626472473 -1.29074305295944213867 -1.28963163867592811584 -1.27501500374637544155 -1.28869581595063209534 -1.28883732669055461884 -1.28868622519075870514 -1.28874605521559715271 -1.28867819346487522125
1st:k	0.00000000000000000000 -2.22898274660110473633 -1.32322824001312255859 -1.29236435890197753906 -1.81068158149719238281 -3.36005789041519165039 -2.38575921207666397095 -2.87092071771621704102 -1.34143471717834472656 -2.91432407498359680176 -3.30131089687347412109 -1.55697906017303466797 -1.85237020254135131836 -1.98457205295562744141 -0.24736046791076660156 -2.17792201042175292969 -2.39327951520681381226 -2.50594722386449575424 -2.83941036462783813477 -1.73088198900222778320 -2.49157894402742385864 -2.33007791638374328613 -2.90275812149047851562 -2.83580672740936279297 -1.88410121202468872070 -1.84076869487762451172 -2.71624068915843963623 -2.67791992425918579102 -2.20155155658721923828 -2.24130034446716308594 -2.49217356462031602859 -2.70803011953830718994 -2.63788476586341857910 -2.66412027180194854736 -2.68720167875289916992 -2.36125658452510833740 -2.75558972358703613281 -2.74170504510402679443 -2.67449623346328735352 -2.66322679817676544189 -2.55216459929943084717 -2.69369997084140777588 -2.69633896648883819580 -2.79482510685920715332 -2.78649768233299255371 -2.63643874228000640869 -2.63927686214447021484 -2.65736669301986694336 -2.64737507700920104980 -2.64736500382423400879 -2.65783162415027618408 -2.60274671763181686401 -2.62158161401748657227 -2.65973776578903198242 -2.65777935087680816650 -2.66095106303691864014 -2.65779717266559600830 -2.65777537226676940918 -2.65767796337604522705
bigr:ke	0.00000000000000000000 -0.41362841427326202393 -0.70493556559085845947 0.29961311817169189453 0.00456225872039794922 -1.16737675666809082031 -0.99951061606407165527 -0.85863596200942993164 -0.94932460784912109375 -0.67476209253072738647 -0.66755075752735137939 0.50562572479248046875 -1.39198541641235351562 -0.29295915365219116211 0.37621468305587768555 -0.35967227816581726074 -0.46631664037704467773 -0.80499097704887390137 -0.65531170740723609924 1.79501163959503173828 -0.67006148397922515869 -0.69062018394470214844 -0.88295018672943115234 -1.01009291410446166992 -0.66065638512372970581 -0.54689516499638557434 -0.64200010523200035095 -0.64208101853728294373 -0.76830422878265380859 -0.28553000092506408691 -0.77612526714801788330 -0.64177199825644493103 -0.64283495768904685974 -0.64123609662055969238 -0.66026226803660392761 -0.56836287118494510651 -0.64067558571696281433 -0.69580975174903869629 -0.64234284684062004089 -0.64686463400721549988 -0.64373048767447471619 -0.64206409826874732971 -0.64202652126550674438 -0.64167409390211105347 -0.64058437943458557129 -0.64590153843164443970 -0.64905961602926254272 -0.64265851303935050964 -0.64265896752476692200 -0.64265462011098861694 -0.64255958423018455505 -0.64310433343052864075 -0.64566023647785186768 -0.64371417462825775146 -0.64253675192594528198 -0.64246886223554611206 -0.64251942932605743408 -0.64251411333680152893 -0.64250985160470008850
bigr:en	0.00000000000000000000 -0.86703309416770935059 -0.82121813297271728516 -0.47389710694551467896 -0.27857467532157897949 -0.22187018394470214844 0.52896225452423095703 -1.15539789199829101562 -0.61142057180404663086 -0.53511452674865722656 -0.55560283362865447998 -0.89927846193313598633 -0.80248832702636718750 -0.07677191495895385742 -1.30003601312637329102 -0.55592902004718780518 0.52697032690048217773 -0.57190132141113281250 -0.38184756040573120117 1.65378659963607788086 -0.34001839905977249146 -0.18489904701709747314 -0.49015309661626815796 0.60830169916152954102 -0.47566685453057289124 -0.60023142397403717041 -0.48956588655710220337 -0.48724090307950973511 -0.74875026941299438477 -0.46336266025900840759 -0.25460094213485717773 -0.48966183513402938843 -0.48965445905923843384 -0.48698662966489791870 -0.29541341215372085571 -0.79142096638679504395 -0.49289482831954956055 -0.49889891594648361206 -0.48621272295713424683 -0.31506697088479995728 -0.48874325305223464966 -0.48741544783115386963 -0.48881653696298599243 -0.48105273395776748657 -0.48979952931404113770 -0.48408682644367218018 -0.50165380537509918213 -0.48783832043409347534 -0.48699458688497543335 -0.48678874224424362183 -0.48592978715896606445 -0.48985405266284942627 -0.48623557388782501221 -0.47415203973650932312 -0.48576655983924865723 -0.48550730943679809570 -0.48568325489759445190 -0.48564312607049942017 -0.48560646176338195801
2nd:,	0.00000000000000000000 -5.31526517868041992188 -5.53388470411300659180 -5.62504398822784423828 -5.31517976522445678711 -5.15455636382102966309 -5.20316806435585021973 -5.11985564231872558594 -5.30364277958869934082 -4.52090072631835937500 -4.53539204597473144531 -5.23504358530044555664 -5.34184890985488891602 -5.27986592054367065430 -5.14960965514183044434 -5.04550087451934814453 -5.01966080069541931152 -4.98056271672248840332 -4.95675846934318542480 -5.05642463266849517822 -4.93770141154527664185 -4.94342257082462310791 -4.91616132855415344238 -4.96472702920436859131 -4.96669618785381317139 -5.01542468369007110596 -4.67384599149227142334 -4.86297621205449104309 -4.96913611888885498047 -4.93346983194351196289 -4.93543836474418640137 -4.62015673518180847168 -4.74093378335237503052 -2.22091555595397949219 -4.93107054382562637329 -0.95879793167114257812 -4.91293358057737350464 -4.91055436432361602783 -4.72567276656627655029 -4.91079244017601013184 -4.90741470456123352051 -4.84295096434652805328 -4.75493809580802917480 -4.92683631181716918945 -4.90730809420347213745 -4.90877401083707809448 -4.90760255604982376099 -4.90599330514669418335 -4.90579595416784286499 -4.90564291179180145264 -4.90509081631898880005 -4.90705096721649169922 -4.90658479183912277222 -4.90530173480510711670 -4.90462750196456909180 -4.90466312319040298462 -4.90436762571334838867 -4.90427268296480178833 -4.90413642674684524536
